start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_raw,fight
5/2/18 03:51,1,fast,5/2/18 03:50,5/2/18 03:51,23,0,1,5,5/1/18 19:21,8.5025,1,fast,0
5/2/18 04:22,23,rat,5/2/18 04:14,5/2/18 04:27,489,1,1,5,5/1/18 19:21,9.026111111,1,rat_pick,0
5/2/18 05:09,0.019932178,fast,5/2/18 05:07,5/2/18 05:10,110,0,1,5,5/1/18 19:21,9.813055556,1,fast,0
5/2/18 00:51,22,bat,5/2/18 00:46,5/2/18 00:58,296,1,0,5,5/1/18 19:21,5.513611111,1,bat_fight,1
5/2/18 02:16,443,pick,5/2/18 02:14,5/2/18 02:24,132,1,1,5,5/1/18 19:21,6.92,1,all_pick,0
5/2/18 02:22,7,bat,5/2/18 02:14,5/2/18 02:24,507,1,0,5,5/1/18 19:21,7.024166667,1,bat,0
5/8/18 01:03,4,rat,5/8/18 01:02,5/8/18 01:03,78,1,0,5,5/7/18 19:25,5.644166667,1,rat,0
5/8/18 02:33,2,fast,5/8/18 02:33,5/8/18 02:35,48,0,1,5,5/7/18 19:25,7.147777778,1,fast,0
5/8/18 02:35,7,pick,5/8/18 02:33,5/8/18 02:35,123,0,1,5,5/7/18 19:25,7.168611111,1,pick,0
5/8/18 02:35,5,rat,5/8/18 02:33,5/8/18 02:35,161,1,0,5,5/7/18 19:25,7.179166667,1,rat,0
5/10/18 03:13,3,fast,5/10/18 03:13,5/10/18 03:17,31,0,1,5,5/9/18 19:26,7.794166667,1,fast,0
5/10/18 04:44,3,rat,5/10/18 04:43,5/10/18 04:48,29,1,0,5,5/9/18 19:26,9.301111111,1,rat,0
5/10/18 04:44,44,rat,5/10/18 04:43,5/10/18 04:48,66,1,1,5,5/9/18 19:26,9.311388889,1,rat_and_pick,0
5/10/18 22:09,4,fast,5/10/18 22:08,5/10/18 22:13,15,0,1,5,5/10/18 19:27,2.702222222,1,fast,0
5/10/18 22:10,1,fast,5/10/18 22:08,5/10/18 22:13,105,0,1,5,5/10/18 19:27,2.727222222,1,fast,0
5/10/18 22:12,7,rat,5/10/18 22:08,5/10/18 22:13,218,1,0,5,5/10/18 19:27,2.758611111,1,rat,0
5/10/18 22:12,24,rat,5/10/18 22:08,5/10/18 22:13,228,1,0,5,5/10/18 19:27,2.761388889,1,rat,0
5/10/18 23:57,22,rat,5/10/18 23:55,5/11/18 00:02,87,1,0,5,5/10/18 19:27,4.505833333,1,rat,0
5/11/18 02:45,2,rat,5/11/18 02:35,5/11/18 02:47,627,1,0,5,5/10/18 19:27,7.314722222,1,rat,0
5/11/18 02:46,21,rat,5/11/18 02:35,5/11/18 02:47,670,1,1,5,5/10/18 19:27,7.326666667,1,pick_and_rat,0
5/11/18 02:47,8,rat,5/11/18 02:35,5/11/18 02:47,705,1,1,5,5/10/18 19:27,7.336388889,1,pick_and_rat,0
5/11/18 04:30,8,rat,5/11/18 04:25,5/11/18 04:36,331,1,0,5,5/10/18 19:27,9.059444444,1,rat,0
5/11/18 02:12,10,other,5/11/18 02:10,5/11/18 02:12,91,0,0,5,5/10/18 19:27,6.753888889,1,nan,0
17/5/18 22:46,1,fast,17/5/18 22:41,17/5/18 22:48,247,0,1,5,17/5/18 19:32,3.234444444,1,fast,0
17/5/18 22:46,9,rat,17/5/18 22:41,17/5/18 22:48,252,1,0,5,17/5/18 19:32,3.235833333,1,rat,0
17/5/18 22:48,4,rat,17/5/18 22:41,17/5/18 22:48,383,1,1,5,17/5/18 19:32,3.272222222,1,rat_pick,0
17/5/18 23:49,3,rat,17/5/18 23:49,17/5/18 23:58,28,1,0,5,17/5/18 19:32,4.299166667,1,bat_and_rat,0
17/5/18 23:50,1,rat,17/5/18 23:49,17/5/18 23:58,54,1,0,5,17/5/18 19:32,4.306388889,1,rat,0
17/5/18 23:55,11,rat,17/5/18 23:49,17/5/18 23:58,348,1,0,5,17/5/18 19:32,4.388055556,1,rat_bat,0
17/5/18 23:55,34,rat,17/5/18 23:49,17/5/18 23:58,378,1,0,5,17/5/18 19:32,4.396388889,1,rat,0
17/5/18 23:58,16,rat,17/5/18 23:49,17/5/18 23:58,529,1,1,5,17/5/18 19:32,4.438333333,1,rat_pick,0
18/5/18 05:04,1,other,18/5/18 05:03,18/5/18 05:04,23,0,0,5,17/5/18 19:32,9.5375,1,nan,0
21/5/18 23:19,83,bat,21/5/18 23:17,21/5/18 23:20,116,1,1,5,21/5/18 19:35,3.736111111,1,bat_pick,0
21/5/18 23:09,0.062303811,other,21/5/18 23:09,21/5/18 23:09,15,0,0,5,21/5/18 19:35,3.574166667,1,nan,0
19/5/18 22:08,31,rat,19/5/18 22:06,19/5/18 22:08,126,1,1,5,19/5/18 19:33,2.593888889,1,rat_pick,0
20/5/18 02:50,16,other,20/5/18 02:48,20/5/18 02:51,151,0,0,5,19/5/18 19:33,7.299722222,1,nan,0
20/5/18 21:52,8,rat,20/5/18 21:42,20/5/18 22:11,624,1,0,5,20/5/18 19:34,2.311111111,1,rat,0
21/5/18 00:56,35,rat,21/5/18 00:48,21/5/18 00:57,455,1,1,5,20/5/18 19:34,5.373888889,1,rat_pick,0
21/5/18 02:54,26,rat,21/5/18 02:49,21/5/18 02:57,271,1,1,5,20/5/18 19:34,7.338888889,1,rat_pick,0
21/5/18 02:57,43,rat,21/5/18 02:49,21/5/18 02:57,455,1,0,5,20/5/18 19:34,7.39,1,rat_bat_fight,1
21/5/18 00:49,1,other,21/5/18 00:48,21/5/18 00:57,21,0,0,5,20/5/18 19:34,5.253333333,1,nan,0
21/5/18 00:53,34,rat,21/5/18 00:48,21/5/18 00:57,300,1,0,5,20/5/18 19:34,5.330833333,1,fight_rat,1
21/5/18 02:54,7,other,21/5/18 02:49,21/5/18 02:57,306,0,0,5,20/5/18 19:34,7.348611111,1,nan,0
17/5/18 03:26,14,rat,17/5/18 03:24,17/5/18 03:26,111,1,0,5,16/5/18 19:31,7.918055556,1,rat,0
5/1/18 00:06,36,rat,5/1/18 00:06,5/1/18 00:09,0,1,0,5,30/4/18 19:20,4.769444444,1,bat_and_rat,0
5/1/18 00:06,4,fast,5/1/18 00:06,5/1/18 00:09,16,0,1,5,30/4/18 19:20,4.773888889,1,fast,0
5/1/18 00:06,19,bat,5/1/18 00:06,5/1/18 00:09,41,1,0,5,30/4/18 19:20,4.780833333,1,bat_fight,1
5/1/18 00:07,4,bat,5/1/18 00:06,5/1/18 00:09,50,1,0,5,30/4/18 19:20,4.783333333,1,bat_fight,1
5/1/18 00:08,14,rat,5/1/18 00:06,5/1/18 00:09,134,1,0,5,30/4/18 19:20,4.806666667,1,rat,0
5/1/18 00:09,29,bat,5/1/18 00:06,5/1/18 00:09,195,1,0,5,30/4/18 19:20,4.823611111,1,bat_fight,1
5/1/18 00:29,0.095162728,fast,5/1/18 00:28,5/1/18 00:44,11,0,1,5,30/4/18 19:20,5.150555556,1,fast,0
5/1/18 00:32,82,bat,5/1/18 00:28,5/1/18 00:44,199,1,1,5,30/4/18 19:20,5.202777778,1,eating_bat_pick,0
5/1/18 00:32,3,fast,5/1/18 00:28,5/1/18 00:44,241,0,1,5,30/4/18 19:20,5.214444444,1,fast,0
5/1/18 00:33,0.042360901,fast,5/1/18 00:28,5/1/18 00:44,250,0,1,5,30/4/18 19:20,5.216944444,1,fast,0
5/1/18 00:33,2,fast,5/1/18 00:28,5/1/18 00:44,271,0,1,5,30/4/18 19:20,5.222777778,1,fast,0
5/1/18 00:33,3,bat,5/1/18 00:28,5/1/18 00:44,276,1,0,5,30/4/18 19:20,5.224166667,1,bat,0
5/1/18 00:33,2,fast,5/1/18 00:28,5/1/18 00:44,304,0,1,5,30/4/18 19:20,5.231944444,1,fast,0
5/1/18 00:34,8,rat,5/1/18 00:28,5/1/18 00:44,352,1,0,5,30/4/18 19:20,5.245277778,1,bat_and_rat,0
5/1/18 00:37,104,rat,5/1/18 00:28,5/1/18 00:44,515,1,0,5,30/4/18 19:20,5.290555556,1,bat_and_rat,0
5/1/18 00:39,4,bat,5/1/18 00:28,5/1/18 00:44,649,1,0,5,30/4/18 19:20,5.327777778,1,bat,0
5/1/18 00:41,30,rat,5/1/18 00:28,5/1/18 00:44,733,1,0,5,30/4/18 19:20,5.351111111,1,rat,0
5/1/18 00:42,18,rat,5/1/18 00:28,5/1/18 00:44,819,1,0,5,30/4/18 19:20,5.375,1,rat,0
5/1/18 00:43,2,fast,5/1/18 00:28,5/1/18 00:44,889,0,1,5,30/4/18 19:20,5.394444444,1,fast,0
5/1/18 00:44,8,bat,5/1/18 00:28,5/1/18 00:44,932,1,0,5,30/4/18 19:20,5.406388889,1,bat_fight,1
5/1/18 00:44,52,bat,5/1/18 00:28,5/1/18 00:44,938,1,0,5,30/4/18 19:20,5.408055556,1,bat_fight,1
5/1/18 02:33,2,fast,5/1/18 02:33,5/1/18 02:37,1,0,1,5,30/4/18 19:20,7.231111111,1,fast,0
5/1/18 03:31,4,pick,5/1/18 03:24,5/1/18 03:33,386,0,1,5,30/4/18 19:20,8.188055556,1,pick,0
5/1/18 03:56,7,rat,5/1/18 03:52,5/1/18 03:59,257,1,0,5,30/4/18 19:20,8.608611111,1,rat,0
5/1/18 03:57,4,fast,5/1/18 03:52,5/1/18 03:59,295,0,1,5,30/4/18 19:20,8.619166667,1,fast,0
5/1/18 05:42,19,rat,5/1/18 05:40,5/1/18 05:43,125,1,1,5,30/4/18 19:20,10.37722222,1,pick_rat_and_bat,0
5/1/18 00:07,1,rat,5/1/18 00:06,5/1/18 00:09,62,1,0,5,30/4/18 19:20,4.786666667,1,rat,0
5/1/18 00:09,5,pick,5/1/18 00:06,5/1/18 00:09,210,0,1,5,30/4/18 19:20,4.827777778,1,pick,0
5/1/18 00:31,2,fast,5/1/18 00:28,5/1/18 00:44,177,0,1,5,30/4/18 19:20,5.196666667,1,fast,0
5/1/18 00:35,13,fast,5/1/18 00:28,5/1/18 00:44,377,0,1,5,30/4/18 19:20,5.252222222,1,fast,0
5/1/18 00:36,61,rat,5/1/18 00:28,5/1/18 00:44,458,1,0,5,30/4/18 19:20,5.274722222,1,rat,0
5/1/18 00:44,1,fast,5/1/18 00:28,5/1/18 00:44,915,0,1,5,30/4/18 19:20,5.401666667,1,fast,0
5/1/18 00:44,40,bat,5/1/18 00:28,5/1/18 00:44,918,1,0,5,30/4/18 19:20,5.4025,1,fight_bat,1
13/5/18 22:40,8,rat,13/5/18 22:38,13/5/18 22:40,118,1,1,5,13/5/18 19:29,3.194166667,1,rat_pick,0
14/5/18 01:24,26,bat,14/5/18 01:16,14/5/18 01:30,482,1,0,5,13/5/18 19:29,5.929166667,1,bat,0
14/5/18 05:42,4,bat,14/5/18 05:41,14/5/18 05:43,11,1,0,5,13/5/18 19:29,10.21861111,1,bat,0
14/5/18 03:36,14,fast,14/5/18 03:34,14/5/18 03:45,140,0,1,5,13/5/18 19:29,8.131944444,1,fast,0
5/2/18 19:52,3,rat,5/2/18 19:52,5/2/18 19:55,9,1,0,5,5/2/18 19:21,0.530555556,1,rat,0
5/2/18 19:53,1,rat,5/2/18 19:52,5/2/18 19:55,51,1,0,5,5/2/18 19:21,0.542222222,1,rat,0
5/2/18 19:55,1,rat,5/2/18 19:52,5/2/18 19:55,146,1,0,5,5/2/18 19:21,0.568611111,1,rat,0
5/2/18 21:01,18,pick,5/2/18 20:59,5/2/18 21:06,89,0,1,5,5/2/18 19:21,1.670555556,1,pick,0
5/2/18 21:01,1,rat,5/2/18 20:59,5/2/18 21:06,124,1,0,5,5/2/18 19:21,1.680277778,1,rat,0
5/2/18 21:05,4,rat,5/2/18 20:59,5/2/18 21:06,317,1,0,5,5/2/18 19:21,1.733888889,1,rat,0
5/2/18 22:00,29,pick,5/2/18 21:54,5/2/18 22:01,348,0,1,5,5/2/18 19:21,2.652222222,1,pick,0
5/2/18 22:56,1,fast,5/2/18 22:51,5/2/18 22:57,293,0,1,5,5/2/18 19:21,3.592777778,1,fast,0
5/2/18 23:13,16,rat,5/2/18 23:13,5/2/18 23:20,5,1,1,5,5/2/18 19:21,3.868611111,1,rat_and_pick,0
5/2/18 23:20,2,other,5/2/18 23:13,5/2/18 23:20,448,0,0,5,5/2/18 19:21,3.991666667,1,no_food,0
5/2/18 23:20,1,fast,5/2/18 23:13,5/2/18 23:20,451,0,1,5,5/2/18 19:21,3.9925,1,fast,0
5/2/18 23:59,56,pick,5/2/18 23:53,5/3/18 00:02,379,0,1,5,5/2/18 19:21,4.643055556,1,pick,0
5/3/18 03:29,13,rat,5/3/18 03:21,5/3/18 03:33,453,1,0,5,5/2/18 19:21,8.133333333,1,rat,0
5/3/18 03:30,1,rat,5/3/18 03:21,5/3/18 03:33,566,1,0,5,5/2/18 19:21,8.164722222,1,rat_and_bat,0
5/3/18 03:31,1,fast,5/3/18 03:21,5/3/18 03:33,625,0,1,5,5/2/18 19:21,8.181111111,1,fast,0
5/3/18 03:51,20,rat,5/3/18 03:48,5/3/18 03:53,137,1,0,5,5/2/18 19:21,8.500833333,1,rat,0
5/5/18 21:59,14,rat,5/5/18 21:55,5/5/18 22:09,264,1,0,5,5/5/18 19:24,2.595833333,1,rat,0
5/5/18 22:49,15,rat,5/5/18 22:48,5/5/18 22:49,90,1,0,5,5/5/18 19:24,3.425555556,1,rat,0
5/5/18 22:55,23,rat,5/5/18 22:54,5/5/18 23:00,44,1,0,5,5/5/18 19:24,3.522777778,1,rat,0
5/5/18 23:26,1,fast,5/5/18 23:25,5/5/18 23:26,62,0,1,5,5/5/18 19:24,4.048888889,1,fast,0
5/6/18 01:58,1,rat,5/6/18 01:56,5/6/18 02:10,116,1,0,5,5/5/18 19:24,6.581111111,1,rat,0
5/6/18 01:58,3,rat,5/6/18 01:56,5/6/18 02:10,118,1,0,5,5/5/18 19:24,6.581666667,1,rat,0
5/6/18 02:00,16,bat,5/6/18 01:56,5/6/18 02:10,202,1,0,5,5/5/18 19:24,6.605,1,bat_fight,1
5/6/18 02:00,27,rat,5/6/18 01:56,5/6/18 02:10,210,1,0,5,5/5/18 19:24,6.607222222,1,bat_fight_and_rat,1
5/6/18 02:01,0.092315438,rat,5/6/18 01:56,5/6/18 02:10,270,1,0,5,5/5/18 19:24,6.623888889,1,rat,0
5/6/18 02:07,16,rat,5/6/18 01:56,5/6/18 02:10,657,1,0,5,5/5/18 19:24,6.731388889,1,rat,0
5/6/18 02:09,5,rat,5/6/18 01:56,5/6/18 02:10,783,1,0,5,5/5/18 19:24,6.766388889,1,rat,0
5/6/18 03:16,12,bat,5/6/18 03:10,5/6/18 03:16,377,1,1,5,5/5/18 19:24,7.871944444,1,pick_bat,0
5/6/18 03:39,1,fast,5/6/18 03:30,5/6/18 03:46,536,0,1,5,5/5/18 19:24,8.258055556,1,fast,0
5/6/18 03:39,1,rat,5/6/18 03:30,5/6/18 03:46,557,1,0,5,5/5/18 19:24,8.263888889,1,rat,0
5/6/18 03:40,2,fast,5/6/18 03:30,5/6/18 03:46,581,0,1,5,5/5/18 19:24,8.270555556,1,fast,0
5/6/18 03:42,12,rat,5/6/18 03:30,5/6/18 03:46,721,1,0,5,5/5/18 19:24,8.309444444,1,rat,0
5/6/18 03:42,1,fast,5/6/18 03:30,5/6/18 03:46,733,0,1,5,5/5/18 19:24,8.312777778,1,fast,0
5/6/18 03:42,3,fast,5/6/18 03:30,5/6/18 03:46,737,0,1,5,5/5/18 19:24,8.313888889,1,fast,0
5/6/18 03:43,50,rat,5/6/18 03:30,5/6/18 03:46,802,1,1,5,5/5/18 19:24,8.331944444,1,rat_pick,0
5/6/18 03:46,1,fast,5/6/18 03:30,5/6/18 03:46,935,0,1,5,5/5/18 19:24,8.368888889,1,fast,0
5/6/18 04:32,37,rat,5/6/18 04:29,5/6/18 04:32,188,1,0,5,5/5/18 19:24,9.138611111,1,rat_and_rat,0
5/6/18 05:07,1,fast,5/6/18 04:54,5/6/18 05:11,737,0,1,5,5/5/18 19:24,9.717222222,1,fast,0
5/6/18 05:07,5,rat,5/6/18 04:54,5/6/18 05:11,756,1,0,5,5/5/18 19:24,9.7225,1,rat,0
5/6/18 05:08,8,pick,5/6/18 04:54,5/6/18 05:11,808,0,1,5,5/5/18 19:24,9.736944444,1,pick,0
5/6/18 05:28,19,rat,5/6/18 05:26,5/6/18 05:28,91,1,0,5,5/5/18 19:24,10.07083333,1,rat,0
5/5/18 22:09,0.060691217,other,5/5/18 21:55,5/5/18 22:09,862,0,0,5,5/5/18 19:24,2.761944444,1,nan,0
5/6/18 03:42,0.0892831,other,5/6/18 03:30,5/6/18 03:46,729,0,0,5,5/5/18 19:24,8.311666667,1,nan,0
5/6/18 05:08,11,other,5/6/18 04:54,5/6/18 05:11,845,0,0,5,5/5/18 19:24,9.747222222,1,nan,0
5/6/18 05:09,18,other,5/6/18 04:54,5/6/18 05:11,861,0,0,5,5/5/18 19:24,9.751666667,1,nan,0
5/6/18 05:09,6,other,5/6/18 04:54,5/6/18 05:11,882,0,0,5,5/5/18 19:24,9.7575,1,nan,0
5/4/18 20:25,6,rat,5/4/18 20:24,5/4/18 20:25,54,1,0,5,5/4/18 19:23,1.044166667,1,rat,0
5/4/18 20:44,10,pick,5/4/18 20:39,5/4/18 21:04,275,0,1,5,5/4/18 19:23,1.353055556,1,pick,0
5/4/18 20:50,17,rat,5/4/18 20:39,5/4/18 21:04,645,1,1,5,5/4/18 19:23,1.455833333,1,pick_rat,0
5/4/18 22:26,33,rat,5/4/18 22:24,5/4/18 22:26,131,1,1,5,5/4/18 19:23,3.060555556,1,rat_pick,0
5/4/18 22:33,8,pick,5/4/18 22:32,5/4/18 22:34,28,0,1,5,5/4/18 19:23,3.172777778,1,pick,0
5/4/18 22:33,1,fast,5/4/18 22:32,5/4/18 22:34,43,0,1,5,5/4/18 19:23,3.176944444,1,fast,0
5/4/18 23:36,16,rat,5/4/18 23:33,5/4/18 23:36,167,1,0,5,5/4/18 19:23,4.226111111,1,rat,0
5/5/18 00:43,195,pick,5/5/18 00:41,5/5/18 00:43,107,0,1,5,5/4/18 19:23,5.337222222,1,pick,0
5/5/18 01:02,14,rat,5/5/18 00:50,5/5/18 01:11,695,1,0,5,5/4/18 19:23,5.658888889,1,rat,0
5/5/18 01:03,19,pick,5/5/18 00:50,5/5/18 01:11,766,0,1,5,5/4/18 19:23,5.678611111,1,pick,0
5/5/18 02:02,2,fast,5/5/18 02:02,5/5/18 02:07,13,0,1,5,5/4/18 19:23,6.658055556,1,fast,0
5/5/18 02:05,46,rat,5/5/18 02:02,5/5/18 02:07,172,1,1,5,5/4/18 19:23,6.702222222,1,rat_pick,0
5/5/18 02:06,2,fast,5/5/18 02:02,5/5/18 02:07,233,0,1,5,5/4/18 19:23,6.719166667,1,fast,0
5/5/18 02:46,1,fast,5/5/18 02:45,5/5/18 02:47,81,0,1,5,5/4/18 19:23,7.392222222,1,fast,0
5/5/18 03:25,1,rat,5/5/18 03:22,5/5/18 03:29,179,1,0,5,5/4/18 19:23,8.043888889,1,rat,0
5/5/18 03:26,18,rat,5/5/18 03:22,5/5/18 03:29,237,1,0,5,5/4/18 19:23,8.06,1,rat,0
5/5/18 03:49,35,pick,5/5/18 03:47,5/5/18 03:49,117,0,1,5,5/4/18 19:23,8.441944444,1,pick,0
5/5/18 04:40,38,rat,5/5/18 04:31,5/5/18 04:49,537,1,0,5,5/4/18 19:23,9.289166667,1,rat,0
5/3/18 20:18,2,rat,5/3/18 20:18,5/3/18 20:18,43,1,0,5,5/3/18 19:22,0.949166667,1,not_sure_rat,0
5/3/18 20:58,0.042337019,rat,5/3/18 20:57,5/3/18 21:07,40,1,0,5,5/3/18 19:22,1.61,1,rat,0
5/3/18 23:49,22,rat,5/3/18 23:46,5/3/18 23:52,200,1,1,5,5/3/18 19:22,4.460277778,1,rat_and_bat_and_pick,0
5/3/18 23:50,29,bat,5/3/18 23:46,5/3/18 23:52,260,1,0,5,5/3/18 19:22,4.476944444,1,bat,0
5/3/18 23:51,28,pick,5/3/18 23:46,5/3/18 23:52,326,0,1,5,5/3/18 19:22,4.495277778,1,pick,0
5/4/18 00:12,5,rat,5/4/18 00:09,5/4/18 00:30,153,1,0,5,5/3/18 19:22,4.833888889,1,rat,0
5/4/18 00:22,18,rat,5/4/18 00:09,5/4/18 00:30,764,1,0,5,5/3/18 19:22,5.003611111,1,rat,0
5/4/18 00:22,20,rat,5/4/18 00:09,5/4/18 00:30,774,1,0,5,5/3/18 19:22,5.006388889,1,rat,0
5/4/18 01:57,0.018395555,rat,5/4/18 01:57,5/4/18 02:07,9,1,0,5,5/3/18 19:22,6.598055556,1,rat,0
5/4/18 02:04,4,fast,5/4/18 01:57,5/4/18 02:07,385,0,1,5,5/3/18 19:22,6.7025,1,fast,0
5/4/18 02:06,11,bat,5/4/18 01:57,5/4/18 02:07,505,1,0,5,5/3/18 19:22,6.735833333,1,bat,0
5/4/18 02:06,4,fast,5/4/18 01:57,5/4/18 02:07,519,0,1,5,5/3/18 19:22,6.739722222,1,fast,0
5/4/18 02:06,10,pick,5/4/18 01:57,5/4/18 02:07,555,0,1,5,5/3/18 19:22,6.749722222,1,pick,0
5/4/18 02:57,36,bat,5/4/18 02:55,5/4/18 03:14,106,1,0,5,5/3/18 19:22,7.594722222,1,bat_fight,1
5/4/18 02:58,10,bat,5/4/18 02:55,5/4/18 03:14,142,1,0,5,5/3/18 19:22,7.604722222,1,bat_fight,1
5/4/18 02:58,76,pick,5/4/18 02:55,5/4/18 03:14,157,1,1,5,5/3/18 19:22,7.608888889,1,all_pick,0
5/4/18 02:58,1,fast,5/4/18 02:55,5/4/18 03:14,164,0,1,5,5/3/18 19:22,7.610833333,1,fast,0
5/4/18 03:00,5,pick,5/4/18 02:55,5/4/18 03:14,248,0,1,5,5/3/18 19:22,7.634166667,1,pick,0
5/4/18 03:02,67,pick,5/4/18 02:55,5/4/18 03:14,395,1,1,5,5/3/18 19:22,7.675,1,all_pick,0
5/4/18 03:03,45,rat,5/4/18 02:55,5/4/18 03:14,484,1,0,5,5/3/18 19:22,7.699722222,1,rat,0
5/4/18 03:05,0.062233499,fast,5/4/18 02:55,5/4/18 03:14,547,0,1,5,5/3/18 19:22,7.717222222,1,fast,0
5/4/18 03:05,6,bat,5/4/18 02:55,5/4/18 03:14,593,1,1,5,5/3/18 19:22,7.73,1,pick_bat,0
5/4/18 03:06,8,pick,5/4/18 02:55,5/4/18 03:14,620,0,1,5,5/3/18 19:22,7.7375,1,pick,0
5/4/18 03:06,5,rat,5/4/18 02:55,5/4/18 03:14,636,1,0,5,5/3/18 19:22,7.741944444,1,rat,0
5/4/18 03:09,8,rat,5/4/18 02:55,5/4/18 03:14,810,1,0,5,5/3/18 19:22,7.790277778,1,rat,0
5/4/18 03:20,4,rat,5/4/18 03:20,5/4/18 03:21,23,1,0,5,5/3/18 19:22,7.981388889,1,rat,0
5/4/18 04:18,2,rat,5/4/18 04:14,5/4/18 04:30,224,1,0,5,5/3/18 19:22,8.933333333,1,rat,0
5/4/18 04:18,1,fast,5/4/18 04:14,5/4/18 04:30,275,0,1,5,5/3/18 19:22,8.9475,1,fast,0
5/4/18 04:19,22,pick,5/4/18 04:14,5/4/18 04:30,310,0,1,5,5/3/18 19:22,8.957222222,1,pick,0
5/3/18 23:51,2,fast,5/3/18 23:46,5/3/18 23:52,339,0,1,5,5/3/18 19:22,4.498888889,1,fast,0
5/4/18 05:39,120,rat,5/4/18 05:37,5/4/18 06:10,143,1,1,5,5/3/18 19:22,10.2975,1,pick_rat,0
